method,training_profile,training_seed,phase,phase_fraction,mean_queue_length,mean_active_tasks,test_episode_count,source_scope
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,0.9750000000000001,21.65,1.94,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,BURST,1.0,22.6,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.0,22.6,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.025,21.54,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.05,20.76,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.07500000000000001,20.06,1.97,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.1,19.09,1.96,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.125,18.35,1.82,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.15000000000000002,16.9,1.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.17500000000000002,15.94,1.94,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.2,14.24,1.92,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.225,13.24,1.86,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.25,11.3,1.73,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.275,9.89,1.63,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.30000000000000004,8.24,1.54,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.325,7.39,1.4,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.35000000000000003,5.7,1.39,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.375,4.67,1.17,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.4,3.64,1.03,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.42500000000000004,2.93,1.06,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.45,1.92,0.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.47500000000000003,1.53,0.78,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.5,0.94,0.7,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.525,0.63,0.59,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.55,0.31,0.49,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.5750000000000001,0.2,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.6000000000000001,0.12,0.54,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.625,0.06,0.42,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.65,0.01,0.43,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.675,0.0,0.49,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.7000000000000001,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.7250000000000001,0.0,0.45,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.75,0.0,0.5,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.775,0.0,0.36,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.8,0.0,0.48,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.8250000000000001,0.0,0.4,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.8500000000000001,0.0,0.46,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.875,0.0,0.43,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.9,0.0,0.56,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.925,0.0,0.47,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.9500000000000001,0.0,0.48,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,0.9750000000000001,0.0,0.77,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,RECOVERY,1.0,0.0,0.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.0,0.21,0.79,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.025,0.21,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.05,0.28,0.36,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.07500000000000001,0.37,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.1,0.36,0.38,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.125,0.42,0.69,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.15000000000000002,0.39,0.49,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.17500000000000002,0.44,0.72,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.2,0.38,0.44,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.225,0.51,0.69,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.25,0.45,0.44,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.275,0.53,0.72,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.30000000000000004,0.49,0.4,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.325,0.61,0.76,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.35000000000000003,0.51,0.48,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.375,0.49,0.86,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.4,0.42,0.57,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.42500000000000004,0.52,0.8,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.45,0.46,0.43,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.47500000000000003,0.48,0.81,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.5,0.41,0.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.525,0.52,0.74,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.55,0.44,0.67,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.5750000000000001,0.53,0.74,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.6000000000000001,0.48,0.63,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.625,0.46,0.78,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.65,0.43,0.61,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.675,0.46,0.48,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.7000000000000001,0.44,0.68,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.7250000000000001,0.39,0.54,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.75,0.47,0.65,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.775,0.43,0.47,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.8,0.54,0.69,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.8250000000000001,0.45,0.38,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.8500000000000001,0.53,0.74,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.875,0.43,0.44,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.9,0.44,0.81,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.925,0.34,0.47,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.9500000000000001,0.4,0.85,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,0.9750000000000001,0.32,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,NORMAL,1.0,0.97,1.34,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.0,0.97,1.34,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.025,0.96,1.33,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.05,1.27,1.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.07500000000000001,1.67,1.46,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.1,1.87,1.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.125,2.34,1.4,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.15000000000000002,2.53,1.35,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.17500000000000002,2.81,1.45,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.2,2.84,1.47,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.225,3.1,1.55,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.25,3.19,1.56,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.275,3.54,1.62,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.30000000000000004,3.71,1.7,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.325,4.02,1.72,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.35000000000000003,4.19,1.73,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.375,4.3,1.81,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.4,4.45,1.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.42500000000000004,4.62,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.45,4.7,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.47500000000000003,4.99,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.5,5.22,1.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.525,5.4,1.85,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.55,5.6,1.89,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.5750000000000001,5.74,1.92,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.6000000000000001,6.01,1.95,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.625,6.07,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.65,6.2,2.01,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.675,6.23,2.04,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.7000000000000001,6.51,2.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.7250000000000001,6.58,2.01,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.75,6.92,1.99,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.775,6.93,1.96,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.8,7.26,1.96,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.8250000000000001,7.22,2.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.8500000000000001,7.49,2.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.875,7.51,1.99,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.9,7.85,2.07,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.925,7.81,2.08,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.9500000000000001,8.27,2.12,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,0.9750000000000001,8.02,2.2,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,DENSE,1.0,9.64,2.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,BURST,0.0,9.64,2.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,BURST,0.025,10.83,2.28,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,BURST,0.05,12.28,2.32,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,BURST,0.07500000000000001,13.62,2.33,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,BURST,0.1,15.14,2.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,BURST,0.125,16.6,2.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,BURST,0.15000000000000002,18.1,2.25,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,BURST,0.17500000000000002,19.57,2.24,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,BURST,0.2,21.14,2.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,BURST,0.225,22.6,2.2,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
SINGLE_DOG_ONLY,SINGLE_DOG_ONLY,,BURST,0.25,24.23,2.17,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json
